community_id,n_nodes,n_edges,n_fraud_nodes,fraud_density,fraud_edge_ratio,high_risk_edge_ratio,drain_ratio,total_amount,avg_amount,avg_degree,density,internal_ratio,ring_score,ring_label
4210,3,2,0,0.0,0.0,1.0,0.5,342250.16,171125.08,0.667,0.333333,1.0,0.375,FRAUD_RING
4190,3,2,0,0.0,0.0,1.0,0.5,890958.81,445479.41,0.667,0.333333,1.0,0.375,FRAUD_RING
161904,3,2,0,0.0,0.0,1.0,0.5,177747.13,88873.57,0.667,0.333333,1.0,0.375,FRAUD_RING
109564,3,2,0,0.0,0.0,1.0,0.5,131099.48,65549.74,0.667,0.333333,1.0,0.375,FRAUD_RING
142706,3,2,0,0.0,0.0,1.0,0.5,267442.43,133721.21,0.667,0.333333,1.0,0.375,FRAUD_RING
142677,3,2,0,0.0,0.0,1.0,0.5,804885.17,402442.59,0.667,0.333333,1.0,0.375,FRAUD_RING
142670,3,2,0,0.0,0.0,1.0,0.5,263022.12,131511.06,0.667,0.333333,1.0,0.375,FRAUD_RING
142602,3,2,0,0.0,0.0,1.0,0.5,406223.08,203111.54,0.667,0.333333,1.0,0.375,FRAUD_RING
17122,3,2,0,0.0,0.0,1.0,0.5,599144.1,299572.05,0.667,0.333333,1.0,0.375,FRAUD_RING
17104,3,2,0,0.0,0.0,1.0,0.5,464065.34,232032.67,0.667,0.333333,1.0,0.375,FRAUD_RING
679,3,2,0,0.0,0.0,1.0,0.5,200758.5,100379.25,0.667,0.333333,1.0,0.375,FRAUD_RING
836,3,2,0,0.0,0.0,1.0,0.5,428171.28,214085.64,0.667,0.333333,1.0,0.375,FRAUD_RING
80125,3,2,0,0.0,0.0,1.0,0.5,449000.1,224500.05,0.667,0.333333,1.0,0.375,FRAUD_RING
54604,3,2,0,0.0,0.0,1.0,0.5,735396.59,367698.3,0.667,0.333333,1.0,0.375,FRAUD_RING
54556,3,2,0,0.0,0.0,1.0,0.5,545508.65,272754.33,0.667,0.333333,1.0,0.375,FRAUD_RING
54795,3,2,0,0.0,0.0,1.0,0.5,590216.17,295108.09,0.667,0.333333,1.0,0.375,FRAUD_RING
54752,3,2,0,0.0,0.0,1.0,0.5,168757.89,84378.95,0.667,0.333333,1.0,0.375,FRAUD_RING
17261,3,2,0,0.0,0.0,1.0,0.5,214426.27,107213.13,0.667,0.333333,1.0,0.375,FRAUD_RING
17252,3,2,0,0.0,0.0,1.0,0.5,481434.9,240717.45,0.667,0.333333,1.0,0.375,FRAUD_RING
142547,3,2,0,0.0,0.0,1.0,0.5,193186.05,96593.02,0.667,0.333333,1.0,0.375,FRAUD_RING
142420,3,2,0,0.0,0.0,1.0,0.5,1122913.15,561456.57,0.667,0.333333,1.0,0.375,FRAUD_RING
142874,3,2,0,0.0,0.0,1.0,0.5,111150.36,55575.18,0.667,0.333333,1.0,0.375,FRAUD_RING
17183,3,2,0,0.0,0.0,1.0,0.5,395623.33,197811.66,0.667,0.333333,1.0,0.375,FRAUD_RING
54482,3,2,0,0.0,0.0,1.0,0.5,911103.74,455551.87,0.667,0.333333,1.0,0.375,FRAUD_RING
54451,3,2,0,0.0,0.0,1.0,0.5,462494.92,231247.46,0.667,0.333333,1.0,0.375,FRAUD_RING
4040,3,2,0,0.0,0.0,1.0,0.5,257063.24,128531.62,0.667,0.333333,1.0,0.375,FRAUD_RING
4028,3,2,0,0.0,0.0,1.0,0.5,132396.48,66198.24,0.667,0.333333,1.0,0.375,FRAUD_RING
4027,3,2,0,0.0,0.0,1.0,0.5,103219.44,51609.72,0.667,0.333333,1.0,0.375,FRAUD_RING
4019,3,2,0,0.0,0.0,1.0,0.5,383831.73,191915.86,0.667,0.333333,1.0,0.375,FRAUD_RING
3943,3,2,0,0.0,0.0,1.0,0.5,332847.05,166423.52,0.667,0.333333,1.0,0.375,FRAUD_RING
54446,3,2,0,0.0,0.0,1.0,0.5,556505.57,278252.79,0.667,0.333333,1.0,0.375,FRAUD_RING
109689,3,2,0,0.0,0.0,1.0,0.5,231869.97,115934.99,0.667,0.333333,1.0,0.375,FRAUD_RING
109649,3,2,0,0.0,0.0,1.0,0.5,131845.02,65922.51,0.667,0.333333,1.0,0.375,FRAUD_RING
109642,3,2,0,0.0,0.0,1.0,0.5,349524.83,174762.42,0.667,0.333333,1.0,0.375,FRAUD_RING
54672,3,2,0,0.0,0.0,1.0,0.5,1034259.41,517129.7,0.667,0.333333,1.0,0.375,FRAUD_RING
17355,3,2,0,0.0,0.0,1.0,0.5,341456.34,170728.17,0.667,0.333333,1.0,0.375,FRAUD_RING
17349,3,2,0,0.0,0.0,1.0,0.5,397167.33,198583.67,0.667,0.333333,1.0,0.375,FRAUD_RING
17313,3,2,0,0.0,0.0,1.0,0.5,815074.3,407537.15,0.667,0.333333,1.0,0.375,FRAUD_RING
54393,3,2,0,0.0,0.0,1.0,0.5,546281.38,273140.69,0.667,0.333333,1.0,0.375,FRAUD_RING
17096,3,2,0,0.0,0.0,1.0,0.5,1113688.5,556844.25,0.667,0.333333,1.0,0.375,FRAUD_RING
17084,3,2,0,0.0,0.0,1.0,0.5,409110.35,204555.17,0.667,0.333333,1.0,0.375,FRAUD_RING
17067,3,2,0,0.0,0.0,1.0,0.5,540897.9,270448.95,0.667,0.333333,1.0,0.375,FRAUD_RING
90003,3,2,0,0.0,0.0,1.0,0.5,213215.94,106607.97,0.667,0.333333,1.0,0.375,FRAUD_RING
54341,3,2,0,0.0,0.0,1.0,0.5,185337.23,92668.61,0.667,0.333333,1.0,0.375,FRAUD_RING
54283,5,4,0,0.0,0.0,1.0,0.5,785722.01,196430.5,0.8,0.2,1.0,0.375,FRAUD_RING
54379,3,2,0,0.0,0.0,1.0,0.5,674347.46,337173.73,0.667,0.333333,1.0,0.375,FRAUD_RING
54533,3,2,0,0.0,0.0,1.0,0.5,1136067.73,568033.86,0.667,0.333333,1.0,0.375,FRAUD_RING
54516,3,2,0,0.0,0.0,1.0,0.5,838285.55,419142.77,0.667,0.333333,1.0,0.375,FRAUD_RING
17489,3,2,0,0.0,0.0,1.0,0.5,360262.73,180131.37,0.667,0.333333,1.0,0.375,FRAUD_RING
17472,3,2,0,0.0,0.0,1.0,0.5,347518.41,173759.21,0.667,0.333333,1.0,0.375,FRAUD_RING
17470,3,2,0,0.0,0.0,1.0,0.5,316477.66,158238.83,0.667,0.333333,1.0,0.375,FRAUD_RING
17576,3,2,0,0.0,0.0,1.0,0.5,1393670.57,696835.29,0.667,0.333333,1.0,0.375,FRAUD_RING
17403,3,2,0,0.0,0.0,1.0,0.5,253141.79,126570.89,0.667,0.333333,1.0,0.375,FRAUD_RING
83284,3,2,0,0.0,0.0,1.0,0.5,210452.3,105226.15,0.667,0.333333,1.0,0.375,FRAUD_RING
92001,3,2,0,0.0,0.0,1.0,0.5,76182.86,38091.43,0.667,0.333333,1.0,0.375,FRAUD_RING
95732,3,2,0,0.0,0.0,1.0,0.5,729591.44,364795.72,0.667,0.333333,1.0,0.375,FRAUD_RING
3955,3,2,0,0.0,0.0,1.0,0.5,403497.46,201748.73,0.667,0.333333,1.0,0.375,FRAUD_RING
36074,3,2,0,0.0,0.0,1.0,0.5,291873.48,145936.74,0.667,0.333333,1.0,0.375,FRAUD_RING
36060,3,2,0,0.0,0.0,1.0,0.5,1435494.56,717747.28,0.667,0.333333,1.0,0.375,FRAUD_RING
36056,3,2,0,0.0,0.0,1.0,0.5,93145.34,46572.67,0.667,0.333333,1.0,0.375,FRAUD_RING
36043,3,2,0,0.0,0.0,1.0,0.5,658001.13,329000.57,0.667,0.333333,1.0,0.375,FRAUD_RING
737,3,2,0,0.0,0.0,1.0,0.5,995293.93,497646.96,0.667,0.333333,1.0,0.375,FRAUD_RING
718,3,2,0,0.0,0.0,1.0,0.5,119987.11,59993.56,0.667,0.333333,1.0,0.375,FRAUD_RING
714,3,2,0,0.0,0.0,1.0,0.5,389847.73,194923.86,0.667,0.333333,1.0,0.375,FRAUD_RING
3878,3,2,0,0.0,0.0,1.0,0.5,197250.38,98625.19,0.667,0.333333,1.0,0.375,FRAUD_RING
75190,3,2,0,0.0,0.0,1.0,0.5,677686.75,338843.38,0.667,0.333333,1.0,0.375,FRAUD_RING
75172,3,2,0,0.0,0.0,1.0,0.5,2653634.57,1326817.29,0.667,0.333333,1.0,0.375,FRAUD_RING
93006,3,2,0,0.0,0.0,1.0,0.5,468989.29,234494.64,0.667,0.333333,1.0,0.375,FRAUD_RING
92915,3,2,0,0.0,0.0,1.0,0.5,298951.84,149475.92,0.667,0.333333,1.0,0.375,FRAUD_RING
54353,3,2,0,0.0,0.0,1.0,0.5,431853.32,215926.66,0.667,0.333333,1.0,0.375,FRAUD_RING
87191,3,2,0,0.0,0.0,1.0,0.5,292515.15,146257.58,0.667,0.333333,1.0,0.375,FRAUD_RING
90005,3,2,0,0.0,0.0,1.0,0.5,371559.88,185779.94,0.667,0.333333,1.0,0.375,FRAUD_RING
109817,3,2,0,0.0,0.0,1.0,0.5,74567.21,37283.6,0.667,0.333333,1.0,0.375,FRAUD_RING
54155,3,2,0,0.0,0.0,1.0,0.5,1488624.64,744312.32,0.667,0.333333,1.0,0.375,FRAUD_RING
54127,3,2,0,0.0,0.0,1.0,0.5,228858.38,114429.19,0.667,0.333333,1.0,0.375,FRAUD_RING
54078,3,2,0,0.0,0.0,1.0,0.5,186154.57,93077.29,0.667,0.333333,1.0,0.375,FRAUD_RING
17540,3,2,0,0.0,0.0,1.0,0.5,238801.5,119400.75,0.667,0.333333,1.0,0.375,FRAUD_RING
17527,3,2,0,0.0,0.0,1.0,0.5,303252.62,151626.31,0.667,0.333333,1.0,0.375,FRAUD_RING
142291,3,2,0,0.0,0.0,1.0,0.5,508582.15,254291.07,0.667,0.333333,1.0,0.375,FRAUD_RING
142284,3,2,0,0.0,0.0,1.0,0.5,414214.95,207107.48,0.667,0.333333,1.0,0.375,FRAUD_RING
142259,3,2,0,0.0,0.0,1.0,0.5,1969878.74,984939.37,0.667,0.333333,1.0,0.375,FRAUD_RING
142195,3,2,0,0.0,0.0,1.0,0.5,535921.61,267960.8,0.667,0.333333,1.0,0.375,FRAUD_RING
31351,3,2,0,0.0,0.0,1.0,0.5,138261.6,69130.8,0.667,0.333333,1.0,0.375,FRAUD_RING
31330,3,2,0,0.0,0.0,1.0,0.5,340696.06,170348.03,0.667,0.333333,1.0,0.375,FRAUD_RING
31321,3,2,0,0.0,0.0,1.0,0.5,2116950.51,1058475.26,0.667,0.333333,1.0,0.375,FRAUD_RING
31316,3,2,0,0.0,0.0,1.0,0.5,2779389.66,1389694.83,0.667,0.333333,1.0,0.375,FRAUD_RING
127994,3,2,0,0.0,0.0,1.0,0.5,275246.79,137623.39,0.667,0.333333,1.0,0.375,FRAUD_RING
36298,3,2,0,0.0,0.0,1.0,0.5,446788.94,223394.47,0.667,0.333333,1.0,0.375,FRAUD_RING
80875,3,2,0,0.0,0.0,1.0,0.5,495499.14,247749.57,0.667,0.333333,1.0,0.375,FRAUD_RING
54027,5,4,0,0.0,0.0,0.75,0.75,728077.6,182019.4,0.8,0.2,1.0,0.375,FRAUD_RING
54023,3,2,0,0.0,0.0,1.0,0.5,1522840.22,761420.11,0.667,0.333333,1.0,0.375,FRAUD_RING
53962,3,2,0,0.0,0.0,1.0,0.5,1238121.43,619060.72,0.667,0.333333,1.0,0.375,FRAUD_RING
239,3,2,0,0.0,0.0,1.0,0.5,1159463.94,579731.97,0.667,0.333333,1.0,0.375,FRAUD_RING
109989,3,2,0,0.0,0.0,1.0,0.5,668200.64,334100.32,0.667,0.333333,1.0,0.375,FRAUD_RING
17648,3,2,0,0.0,0.0,1.0,0.5,356544.9,178272.45,0.667,0.333333,1.0,0.375,FRAUD_RING
17596,3,2,0,0.0,0.0,1.0,0.5,593334.51,296667.26,0.667,0.333333,1.0,0.375,FRAUD_RING
142167,3,2,0,0.0,0.0,1.0,0.5,341666.9,170833.45,0.667,0.333333,1.0,0.375,FRAUD_RING
142094,3,2,0,0.0,0.0,1.0,0.5,781565.41,390782.7,0.667,0.333333,1.0,0.375,FRAUD_RING
17542,3,2,0,0.0,0.0,1.0,0.5,441139.56,220569.78,0.667,0.333333,1.0,0.375,FRAUD_RING
109958,3,2,0,0.0,0.0,1.0,0.5,100426.8,50213.4,0.667,0.333333,1.0,0.375,FRAUD_RING
109928,3,2,0,0.0,0.0,1.0,0.5,1542758.47,771379.23,0.667,0.333333,1.0,0.375,FRAUD_RING
54440,3,2,0,0.0,0.0,1.0,0.5,1983556.06,991778.03,0.667,0.333333,1.0,0.375,FRAUD_RING
54201,3,2,0,0.0,0.0,1.0,0.5,124108.83,62054.42,0.667,0.333333,1.0,0.375,FRAUD_RING
54195,3,2,0,0.0,0.0,1.0,0.5,1137545.99,568772.99,0.667,0.333333,1.0,0.375,FRAUD_RING
162414,3,2,0,0.0,0.0,1.0,0.5,841082.48,420541.24,0.667,0.333333,1.0,0.375,FRAUD_RING
162410,3,2,0,0.0,0.0,1.0,0.5,437920.11,218960.05,0.667,0.333333,1.0,0.375,FRAUD_RING
162326,3,2,0,0.0,0.0,1.0,0.5,519123.58,259561.79,0.667,0.333333,1.0,0.375,FRAUD_RING
109924,3,2,0,0.0,0.0,1.0,0.5,376429.59,188214.79,0.667,0.333333,1.0,0.375,FRAUD_RING
109914,3,2,0,0.0,0.0,1.0,0.5,233297.45,116648.73,0.667,0.333333,1.0,0.375,FRAUD_RING
53867,3,2,0,0.0,0.0,1.0,0.5,547144.88,273572.44,0.667,0.333333,1.0,0.375,FRAUD_RING
53858,3,2,0,0.0,0.0,1.0,0.5,672112.28,336056.14,0.667,0.333333,1.0,0.375,FRAUD_RING
17972,3,2,0,0.0,0.0,1.0,0.5,97228.44,48614.22,0.667,0.333333,1.0,0.375,FRAUD_RING
142033,3,2,0,0.0,0.0,1.0,0.5,554638.57,277319.29,0.667,0.333333,1.0,0.375,FRAUD_RING
17796,3,2,0,0.0,0.0,1.0,0.5,293371.79,146685.9,0.667,0.333333,1.0,0.375,FRAUD_RING
17758,3,2,0,0.0,0.0,1.0,0.5,167585.98,83792.99,0.667,0.333333,1.0,0.375,FRAUD_RING
17731,3,2,0,0.0,0.0,1.0,0.5,332304.26,166152.13,0.667,0.333333,1.0,0.375,FRAUD_RING
17728,3,2,0,0.0,0.0,1.0,0.5,452430.72,226215.36,0.667,0.333333,1.0,0.375,FRAUD_RING
53695,3,2,0,0.0,0.0,1.0,0.5,193542.49,96771.24,0.667,0.333333,1.0,0.375,FRAUD_RING
141727,3,2,0,0.0,0.0,1.0,0.5,289638.81,144819.4,0.667,0.333333,1.0,0.375,FRAUD_RING
17692,3,2,0,0.0,0.0,1.0,0.5,698040.57,349020.29,0.667,0.333333,1.0,0.375,FRAUD_RING
141512,3,2,0,0.0,0.0,1.0,0.5,224620.64,112310.32,0.667,0.333333,1.0,0.375,FRAUD_RING
172940,3,2,0,0.0,0.0,1.0,0.5,516304.91,258152.45,0.667,0.333333,1.0,0.375,FRAUD_RING
17938,3,2,0,0.0,0.0,1.0,0.5,609465.24,304732.62,0.667,0.333333,1.0,0.375,FRAUD_RING
141868,3,2,0,0.0,0.0,1.0,0.5,713013.77,356506.89,0.667,0.333333,1.0,0.375,FRAUD_RING
17935,3,2,0,0.0,0.0,1.0,0.5,243949.02,121974.51,0.667,0.333333,1.0,0.375,FRAUD_RING
17884,3,2,0,0.0,0.0,1.0,0.5,998153.15,499076.57,0.667,0.333333,1.0,0.375,FRAUD_RING
17855,3,2,0,0.0,0.0,1.0,0.5,299101.86,149550.93,0.667,0.333333,1.0,0.375,FRAUD_RING
17815,3,2,0,0.0,0.0,1.0,0.5,588079.76,294039.88,0.667,0.333333,1.0,0.375,FRAUD_RING
110222,3,2,0,0.0,0.0,1.0,0.5,898665.93,449332.96,0.667,0.333333,1.0,0.375,FRAUD_RING
53887,3,2,0,0.0,0.0,1.0,0.5,353228.14,176614.07,0.667,0.333333,1.0,0.375,FRAUD_RING
110338,3,2,0,0.0,0.0,1.0,0.5,347093.29,173546.64,0.667,0.333333,1.0,0.375,FRAUD_RING
110336,3,2,0,0.0,0.0,1.0,0.5,615578.19,307789.09,0.667,0.333333,1.0,0.375,FRAUD_RING
173363,3,2,0,0.0,0.0,1.0,0.5,1348197.72,674098.86,0.667,0.333333,1.0,0.375,FRAUD_RING
110302,3,2,0,0.0,0.0,1.0,0.5,126875.44,63437.72,0.667,0.333333,1.0,0.375,FRAUD_RING
75395,3,2,0,0.0,0.0,1.0,0.5,399734.33,199867.17,0.667,0.333333,1.0,0.375,FRAUD_RING
75295,3,2,0,0.0,0.0,1.0,0.5,1993456.63,996728.31,0.667,0.333333,1.0,0.375,FRAUD_RING
53469,3,2,0,0.0,0.0,1.0,0.5,343653.49,171826.74,0.667,0.333333,1.0,0.375,FRAUD_RING
18193,3,2,0,0.0,0.0,1.0,0.5,431049.25,215524.62,0.667,0.333333,1.0,0.375,FRAUD_RING
18343,3,2,0,0.0,0.0,1.0,0.5,527536.87,263768.43,0.667,0.333333,1.0,0.375,FRAUD_RING
18136,3,2,0,0.0,0.0,1.0,0.5,285179.01,142589.51,0.667,0.333333,1.0,0.375,FRAUD_RING
18119,3,2,0,0.0,0.0,1.0,0.5,244550.5,122275.25,0.667,0.333333,1.0,0.375,FRAUD_RING
75268,3,2,0,0.0,0.0,1.0,0.5,364196.22,182098.11,0.667,0.333333,1.0,0.375,FRAUD_RING
75251,3,2,0,0.0,0.0,1.0,0.5,649779.52,324889.76,0.667,0.333333,1.0,0.375,FRAUD_RING
95729,3,2,0,0.0,0.0,1.0,0.5,312848.42,156424.21,0.667,0.333333,1.0,0.375,FRAUD_RING
95621,3,2,0,0.0,0.0,1.0,0.5,241165.96,120582.98,0.667,0.333333,1.0,0.375,FRAUD_RING
95604,3,2,0,0.0,0.0,1.0,0.5,179264.93,89632.46,0.667,0.333333,1.0,0.375,FRAUD_RING
53670,3,2,0,0.0,0.0,1.0,0.5,253513.81,126756.9,0.667,0.333333,1.0,0.375,FRAUD_RING
53649,3,2,0,0.0,0.0,1.0,0.5,202701.32,101350.66,0.667,0.333333,1.0,0.375,FRAUD_RING
53640,3,2,0,0.0,0.0,1.0,0.5,650940.34,325470.17,0.667,0.333333,1.0,0.375,FRAUD_RING
53620,3,2,0,0.0,0.0,1.0,0.5,575963.7,287981.85,0.667,0.333333,1.0,0.375,FRAUD_RING
141582,3,2,0,0.0,0.0,1.0,0.5,478999.58,239499.79,0.667,0.333333,1.0,0.375,FRAUD_RING
141562,3,2,0,0.0,0.0,1.0,0.5,155708.16,77854.08,0.667,0.333333,1.0,0.375,FRAUD_RING
31298,5,4,0,0.0,0.0,1.0,0.5,902285.48,225571.37,0.8,0.2,1.0,0.375,FRAUD_RING
31234,3,2,0,0.0,0.0,1.0,0.5,534613.52,267306.76,0.667,0.333333,1.0,0.375,FRAUD_RING
31201,3,2,0,0.0,0.0,1.0,0.5,240957.76,120478.88,0.667,0.333333,1.0,0.375,FRAUD_RING
31376,3,2,0,0.0,0.0,1.0,0.5,381200.32,190600.16,0.667,0.333333,1.0,0.375,FRAUD_RING
31373,3,2,0,0.0,0.0,1.0,0.5,272053.44,136026.72,0.667,0.333333,1.0,0.375,FRAUD_RING
123646,3,2,0,0.0,0.0,1.0,0.5,102083.23,51041.62,0.667,0.333333,1.0,0.375,FRAUD_RING
36166,3,2,0,0.0,0.0,1.0,0.5,124356.28,62178.14,0.667,0.333333,1.0,0.375,FRAUD_RING
36153,3,2,0,0.0,0.0,1.0,0.5,302412.49,151206.24,0.667,0.333333,1.0,0.375,FRAUD_RING
141785,3,2,0,0.0,0.0,1.0,0.5,274635.21,137317.61,0.667,0.333333,1.0,0.375,FRAUD_RING
141749,3,2,0,0.0,0.0,1.0,0.5,399069.53,199534.76,0.667,0.333333,1.0,0.375,FRAUD_RING
53603,3,2,0,0.0,0.0,1.0,0.5,281439.29,140719.64,0.667,0.333333,1.0,0.375,FRAUD_RING
53786,3,2,0,0.0,0.0,1.0,0.5,178508.49,89254.24,0.667,0.333333,1.0,0.375,FRAUD_RING
53774,3,2,0,0.0,0.0,1.0,0.5,349086.04,174543.02,0.667,0.333333,1.0,0.375,FRAUD_RING
110458,3,2,0,0.0,0.0,1.0,0.5,1218866.96,609433.48,0.667,0.333333,1.0,0.375,FRAUD_RING
110450,3,2,0,0.0,0.0,1.0,0.5,593304.56,296652.28,0.667,0.333333,1.0,0.375,FRAUD_RING
110406,3,2,0,0.0,0.0,1.0,0.5,363562.07,181781.04,0.667,0.333333,1.0,0.375,FRAUD_RING
53390,3,2,0,0.0,0.0,1.0,0.5,352802.74,176401.37,0.667,0.333333,1.0,0.375,FRAUD_RING
53367,3,2,0,0.0,0.0,1.0,0.5,921309.76,460654.88,0.667,0.333333,1.0,0.375,FRAUD_RING
141466,3,2,0,0.0,0.0,1.0,0.5,248776.76,124388.38,0.667,0.333333,1.0,0.375,FRAUD_RING
141446,3,2,0,0.0,0.0,1.0,0.5,574924.73,287462.36,0.667,0.333333,1.0,0.375,FRAUD_RING
141431,3,2,0,0.0,0.0,1.0,0.5,134937.76,67468.88,0.667,0.333333,1.0,0.375,FRAUD_RING
18258,3,2,0,0.0,0.0,1.0,0.5,211901.73,105950.86,0.667,0.333333,1.0,0.375,FRAUD_RING
18199,3,2,0,0.0,0.0,1.0,0.5,289927.11,144963.55,0.667,0.333333,1.0,0.375,FRAUD_RING
18197,3,2,0,0.0,0.0,1.0,0.5,396645.44,198322.72,0.667,0.333333,1.0,0.375,FRAUD_RING
110519,3,2,0,0.0,0.0,1.0,0.5,224153.39,112076.7,0.667,0.333333,1.0,0.375,FRAUD_RING
65,3,2,0,0.0,0.0,1.0,0.5,1487946.37,743973.19,0.667,0.333333,1.0,0.375,FRAUD_RING
36343,3,2,0,0.0,0.0,1.0,0.5,310415.89,155207.95,0.667,0.333333,1.0,0.375,FRAUD_RING
36239,5,4,0,0.0,0.0,1.0,0.5,792073.62,198018.4,0.8,0.2,1.0,0.375,FRAUD_RING
36208,3,2,0,0.0,0.0,1.0,0.5,363590.05,181795.02,0.667,0.333333,1.0,0.375,FRAUD_RING
36205,3,2,0,0.0,0.0,1.0,0.5,316708.69,158354.35,0.667,0.333333,1.0,0.375,FRAUD_RING
42,3,2,0,0.0,0.0,1.0,0.5,98336.08,49168.04,0.667,0.333333,1.0,0.375,FRAUD_RING
31304,3,2,0,0.0,0.0,1.0,0.5,637560.97,318780.48,0.667,0.333333,1.0,0.375,FRAUD_RING
53273,3,2,0,0.0,0.0,1.0,0.5,212613.37,106306.68,0.667,0.333333,1.0,0.375,FRAUD_RING
18384,3,2,0,0.0,0.0,1.0,0.5,1167253.96,583626.98,0.667,0.333333,1.0,0.375,FRAUD_RING
18555,3,2,0,0.0,0.0,1.0,0.5,269468.1,134734.05,0.667,0.333333,1.0,0.375,FRAUD_RING
18328,3,2,0,0.0,0.0,1.0,0.5,566100.61,283050.3,0.667,0.333333,1.0,0.375,FRAUD_RING
18293,3,2,0,0.0,0.0,1.0,0.5,513812.33,256906.16,0.667,0.333333,1.0,0.375,FRAUD_RING
18287,3,2,0,0.0,0.0,1.0,0.5,314398.66,157199.33,0.667,0.333333,1.0,0.375,FRAUD_RING
53450,3,2,0,0.0,0.0,1.0,0.5,218658.22,109329.11,0.667,0.333333,1.0,0.375,FRAUD_RING
53211,3,2,0,0.0,0.0,1.0,0.5,680735.18,340367.59,0.667,0.333333,1.0,0.375,FRAUD_RING
110654,3,2,0,0.0,0.0,1.0,0.5,479894.98,239947.49,0.667,0.333333,1.0,0.375,FRAUD_RING
110751,3,2,0,0.0,0.0,1.0,0.5,583509.13,291754.57,0.667,0.333333,1.0,0.375,FRAUD_RING
18080,3,2,0,0.0,0.0,1.0,0.5,1748440.42,874220.21,0.667,0.333333,1.0,0.375,FRAUD_RING
141704,3,2,0,0.0,0.0,1.0,0.5,524360.12,262180.06,0.667,0.333333,1.0,0.375,FRAUD_RING
32,3,2,0,0.0,0.0,1.0,0.5,168653.87,84326.93,0.667,0.333333,1.0,0.375,FRAUD_RING
110355,3,2,0,0.0,0.0,1.0,0.5,575530.38,287765.19,0.667,0.333333,1.0,0.375,FRAUD_RING
80976,3,2,0,0.0,0.0,1.0,0.5,393874.33,196937.17,0.667,0.333333,1.0,0.375,FRAUD_RING
53415,3,2,0,0.0,0.0,1.0,0.5,526249.99,263124.99,0.667,0.333333,1.0,0.375,FRAUD_RING
80974,3,2,0,0.0,0.0,1.0,0.5,1051330.91,525665.45,0.667,0.333333,1.0,0.375,FRAUD_RING
90084,3,2,0,0.0,0.0,1.0,0.5,501116.54,250558.27,0.667,0.333333,1.0,0.375,FRAUD_RING
53077,3,2,0,0.0,0.0,1.0,0.5,541530.55,270765.28,0.667,0.333333,1.0,0.375,FRAUD_RING
53069,3,2,0,0.0,0.0,1.0,0.5,664422.79,332211.4,0.667,0.333333,1.0,0.375,FRAUD_RING
141133,3,2,0,0.0,0.0,1.0,0.5,203296.75,101648.38,0.667,0.333333,1.0,0.375,FRAUD_RING
141109,3,2,0,0.0,0.0,1.0,0.5,449859.24,224929.62,0.667,0.333333,1.0,0.375,FRAUD_RING
141328,3,2,0,0.0,0.0,1.0,0.5,2471985.21,1235992.6,0.667,0.333333,1.0,0.375,FRAUD_RING
141296,5,4,0,0.0,0.0,1.0,0.5,1557744.98,389436.24,0.8,0.2,1.0,0.375,FRAUD_RING
141293,3,2,0,0.0,0.0,1.0,0.5,370692.8,185346.4,0.667,0.333333,1.0,0.375,FRAUD_RING
18455,3,2,0,0.0,0.0,1.0,0.5,668609.82,334304.91,0.667,0.333333,1.0,0.375,FRAUD_RING
53022,3,2,0,0.0,0.0,1.0,0.5,552865.81,276432.91,0.667,0.333333,1.0,0.375,FRAUD_RING
52905,3,2,0,0.0,0.0,1.0,0.5,709683.21,354841.6,0.667,0.333333,1.0,0.375,FRAUD_RING
52876,3,2,0,0.0,0.0,1.0,0.5,346229.24,173114.62,0.667,0.333333,1.0,0.375,FRAUD_RING
110854,3,2,0,0.0,0.0,1.0,0.5,369328.11,184664.05,0.667,0.333333,1.0,0.375,FRAUD_RING
110595,3,2,0,0.0,0.0,1.0,0.5,133465.38,66732.69,0.667,0.333333,1.0,0.375,FRAUD_RING
53284,3,2,0,0.0,0.0,1.0,0.5,314836.12,157418.06,0.667,0.333333,1.0,0.375,FRAUD_RING
110949,3,2,0,0.0,0.0,1.0,0.5,199011.98,99505.99,0.667,0.333333,1.0,0.375,FRAUD_RING
110930,3,2,0,0.0,0.0,1.0,0.5,567860.17,283930.08,0.667,0.333333,1.0,0.375,FRAUD_RING
140989,3,2,0,0.0,0.0,1.0,0.5,182590.27,91295.14,0.667,0.333333,1.0,0.375,FRAUD_RING
140988,3,2,0,0.0,0.0,1.0,0.5,197730.2,98865.1,0.667,0.333333,1.0,0.375,FRAUD_RING
110842,3,2,0,0.0,0.0,1.0,0.5,493168.18,246584.09,0.667,0.333333,1.0,0.375,FRAUD_RING
110802,3,2,0,0.0,0.0,1.0,0.5,472238.01,236119.01,0.667,0.333333,1.0,0.375,FRAUD_RING
18597,3,2,0,0.0,0.0,1.0,0.5,497627.79,248813.9,0.667,0.333333,1.0,0.375,FRAUD_RING
18571,3,2,0,0.0,0.0,1.0,0.5,515953.14,257976.57,0.667,0.333333,1.0,0.375,FRAUD_RING
18570,3,2,0,0.0,0.0,1.0,0.5,1132374.7,566187.35,0.667,0.333333,1.0,0.375,FRAUD_RING
18750,3,2,0,0.0,0.0,1.0,0.5,532272.9,266136.45,0.667,0.333333,1.0,0.375,FRAUD_RING
18731,3,2,0,0.0,0.0,1.0,0.5,582766.29,291383.15,0.667,0.333333,1.0,0.375,FRAUD_RING
